index,away,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,home,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,name,opponent,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds,team,week,year
2824,HOU,1.0,0.0,0.0,0.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,R.Moore,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOU,4,2015
2825,HOU,1.0,0.0,0.0,0.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,J.Clowney,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOU,4,2015
2826,HOU,1.0,0.0,0.0,0.0,4.0,,,,,,ATL,,,,,,,,,,,,,,,K.Jackson,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOU,4,2015
2827,HOU,0.0,0.0,0.0,0.0,2.0,,,,,,ATL,,,,,,,,,,,,,,,W.Mercilus,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOU,4,2015
2828,HOU,1.0,0.0,0.0,0.0,2.0,,,,,,ATL,,,,,,,,,,,,,,,B.McKinney,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOU,4,2015
2829,HOU,0.0,0.0,0.0,0.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,A.Bouye,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOU,4,2015
2830,HOU,2.0,0.0,0.0,0.0,2.0,,,,,,ATL,,,,,,,,,,,,,,,J.Simon,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOU,4,2015
2831,HOU,1.0,0.0,0.0,1.0,3.0,,,,,,ATL,,,,,,,,,,,,,,,J.Watt,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOU,4,2015
2832,HOU,1.0,0.0,0.0,0.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,Q.Demps,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOU,4,2015
2833,KC,,,,,,0.0,1.0,0.0,1.0,0.0,CIN,,,,,,,,,,,,,,,A.Dalton,KC,24.0,17.0,0.0,1.0,0.0,0.0,321.0,,,,,,,,,,,,,,,,,,3.0,8.0,0.0,0.0,0.0,0.0,16.0,CIN,4,2015
2834,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,M.Jones,KC,,,,,,,,,,,,,,,,,,4.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,CIN,4,2015
2835,KC,,,,,,,,,,,CIN,,,,,,,,,,6.0,6.0,0.0,1.0,0.0,G.Bernard,KC,,,,,,,,,,,,,,,,,,,,,,,,,13.0,16.0,13.0,1.0,0.0,0.0,62.0,CIN,4,2015
2836,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,J.Hill,KC,,,,,,,,,,,,,,,,,,,,,,,,,9.0,10.0,8.0,3.0,1.0,1.0,40.0,CIN,4,2015
2837,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,B.Tate,KC,,,,,,,,,,,,,7.0,7.0,0.0,1.0,0.0,55.0,55.0,1.0,1.0,0.0,0.0,55.0,,,,,,,,CIN,4,2015
2838,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,R.Burkhead,KC,,,,,,,,,,,,,,,,,,27.0,0.0,1.0,0.0,0.0,0.0,27.0,,,,,,,,CIN,4,2015
2839,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,A.Green,KC,,,,,,,,,,,,,,,,,,36.0,0.0,7.0,0.0,0.0,0.0,82.0,,,,,,,,CIN,4,2015
2840,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,M.Sanu,KC,,,,,,,,,,,,,,,,,,52.0,0.0,4.0,0.0,0.0,0.0,84.0,,,,,,,,CIN,4,2015
2841,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,T.Eifert,KC,,,,,,,,,,,,,,,,,,30.0,0.0,3.0,0.0,0.0,0.0,69.0,,,,,,,,CIN,4,2015
2842,KC,,,,,,0.0,0.0,1.0,0.0,0.0,CIN,,,,,,,,,,,,,,,R.Bodine,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2843,KC,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,25.0,CIN,,,,,,,,,,,,,,,R.Nelson,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2844,KC,,,,,,,,,,,CIN,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,,,,,,M.Nugent,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2845,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,K.Huber,KC,,,,,,,,48.0,2.0,67.0,3.0,143.0,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2846,KC,1.0,0.0,0.0,0.0,0.0,,,,,,CIN,,,,,,,,,,23.0,25.0,0.0,2.0,0.0,A.Jones,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2847,KC,0.0,1.0,0.0,1.0,4.0,,,,,,CIN,,,,,,,,,,,,,,,M.Johnson,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2848,KC,1.0,0.0,0.0,0.0,0.0,,,,,,CIN,,,,,,,,,,,,,,,P.Sims,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2849,KC,2.0,0.0,0.0,0.0,1.0,,,,,,CIN,,,,,,,,,,,,,,,E.Lamur,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2850,KC,5.0,0.0,0.0,0.0,10.0,,,,,,CIN,,,,,,,,,,,,,,,V.Rey,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2851,KC,2.0,0.0,0.0,0.0,3.0,,,,,,CIN,,,,,,,,,,,,,,,D.Kirkpatrick,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2852,KC,4.0,0.0,0.0,0.0,4.0,,,,,,CIN,,,,,,,,,,,,,,,R.Maualuga,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2853,KC,2.0,0.0,0.0,0.0,4.0,,,,,,CIN,,,,,,,,,,,,,,,D.Dennard,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2854,KC,1.0,0.0,0.0,1.0,2.0,,,,,,CIN,,,,,,,,,,,,,,,G.Atkins,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2855,KC,1.0,0.0,0.0,0.0,0.0,,,,,,CIN,,,,,,,,,,,,,,,A.Hawk,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2856,KC,0.0,0.0,0.0,1.0,2.0,,,,,,CIN,,,,,,,,,,,,,,,C.Dunlap,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2857,KC,0.0,0.0,0.0,2.0,2.0,,,,,,CIN,,,,,,,,,,,,,,,D.Peko,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2858,KC,3.0,0.0,0.0,0.0,3.0,,,,,,CIN,,,,,,,,,,,,,,,S.Williams,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2859,KC,0.0,0.0,0.0,0.0,1.0,,,,,,CIN,,,,,,,,,,,,,,,W.Clarke,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2860,KC,0.0,0.0,0.0,0.0,3.0,,,,,,CIN,,,,,,,,,,,,,,,L.Hall,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2861,KC,0.0,0.0,0.0,0.0,2.0,,,,,,CIN,,,,,,,,,,,,,,,W.Gilberry,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,4,2015
2862,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,A.Smith,CIN,45.0,31.0,0.0,0.0,0.0,0.0,386.0,,,,,,,,,,,,,,,,,,5.0,10.0,0.0,0.0,0.0,0.0,25.0,KC,4,2015
2863,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,C.West,CIN,,,,,,,,,,,,,,,,,,4.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,17.0,KC,4,2015
2864,KC,,,,,,,,,,,CIN,,,,,,,,,,23.0,23.0,0.0,1.0,0.0,D.Thomas,CIN,,,,,,,,,,,,,,,,,,11.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,-4.0,KC,4,2015
2865,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,J.Charles,CIN,,,,,,,,,,,,,,,,,,25.0,0.0,6.0,0.0,0.0,0.0,70.0,11.0,24.0,0.0,0.0,0.0,0.0,75.0,KC,4,2015
2866,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,J.Maclin,CIN,,,,,,,,,,,,,,,,,,44.0,0.0,11.0,0.0,0.0,0.0,148.0,,,,,,,,KC,4,2015
2867,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,J.O'Shaughnessy,CIN,,,,,,,,,,,,,,,,,,8.0,0.0,1.0,0.0,0.0,0.0,8.0,,,,,,,,KC,4,2015
2868,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,C.Conley,CIN,,,,,,,,,,,,,,,,,,44.0,0.0,2.0,0.0,0.0,0.0,53.0,,,,,,,,KC,4,2015
2869,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,J.Avant,CIN,,,,,,,,,,,,,,,,,,13.0,0.0,4.0,0.0,0.0,0.0,43.0,,,,,,,,KC,4,2015
2870,KC,,,,,,1.0,0.0,1.0,0.0,0.0,CIN,,,,,,,,,,,,,,,T.Kelce,CIN,,,,,,,,,,,,,,,,,,14.0,0.0,5.0,0.0,0.0,0.0,49.0,,,,,,,,KC,4,2015
2871,KC,,,,,,,,,,,CIN,7.0,7.0,51.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,,,C.Santos,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2872,KC,,,,,,,,,,,CIN,,,,,,,,,,,,,,,D.Colquitt,CIN,,,,,,,,55.0,0.0,62.0,1.0,62.0,,,,,,,,,,,,,,,,,,,,KC,4,2015
2873,KC,,,,,,,,,,,CIN,,,,,,,,,,21.0,25.0,0.0,4.0,0.0,K.Davis,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2874,KC,1.0,0.0,0.0,0.0,2.0,,,,,,CIN,,,,,,,,,,,,,,,A.Bailey,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2875,KC,1.0,0.0,0.0,0.0,0.0,,,,,,CIN,,,,,,,,,,,,,,,M.Devito,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2876,KC,1.0,0.0,0.0,0.0,2.0,,,,,,CIN,,,,,,,,,,,,,,,S.Smith,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2877,KC,0.0,0.0,0.0,0.0,1.0,,,,,,CIN,,,,,,,,,,,,,,,J.Mauga,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2878,KC,2.0,0.0,0.0,0.0,2.0,,,,,,CIN,,,,,,,,,,,,,,,D.Poe,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2879,KC,1.0,0.0,0.0,0.0,0.0,,,,,,CIN,,,,,,,,,,,,,,,T.Hali,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2880,KC,4.0,0.0,0.0,0.0,4.0,,,,,,CIN,,,,,,,,,,,,,,,R.Wilson,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2881,KC,1.0,0.0,0.0,0.0,2.0,,,,,,CIN,,,,,,,,,,,,,,,M.Peters,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2882,KC,3.0,0.0,0.0,0.0,0.0,,,,,,CIN,,,,,,,,,,,,,,,J.Howard,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2883,KC,0.0,0.0,0.0,0.0,2.0,,,,,,CIN,,,,,,,,,,,,,,,H.Abdullah,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2884,KC,3.0,0.0,0.0,0.0,5.0,,,,,,CIN,,,,,,,,,,,,,,,R.Parker,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2885,KC,1.0,0.0,0.0,0.0,4.0,,,,,,CIN,,,,,,,,,,,,,,,E.Berry,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2886,KC,2.0,0.0,0.0,0.0,1.0,,,,,,CIN,,,,,,,,,,,,,,,J.Houston,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2887,KC,1.0,0.0,0.0,0.0,1.0,,,,,,CIN,,,,,,,,,,,,,,,N.Williams,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2888,KC,1.0,0.0,0.0,0.0,1.0,,,,,,CIN,,,,,,,,,,,,,,,D.Johnson,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,4,2015
2889,JAC,,,,,,0.0,0.0,1.0,0.0,0.0,IND,,,,,,,,,,,,,,,M.Hasselbeck,JAC,47.0,30.0,0.0,1.0,0.0,0.0,282.0,,,,,,,,,,,,,,,,,,3.0,4.0,0.0,0.0,0.0,0.0,1.0,IND,4,2015
2890,JAC,,,,,,,,,,,IND,,,,,,,,,,12.0,12.0,0.0,1.0,0.0,P.Dorsett,JAC,,,,,,,,,,,,,,,,,,6.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,IND,4,2015
2891,JAC,,,,,,1.0,0.0,1.0,0.0,0.0,IND,,,,,,,,,,,,,,,F.Gore,JAC,,,,,,,,,,,,,,,,,,14.0,0.0,5.0,0.0,0.0,0.0,34.0,17.0,22.0,0.0,0.0,0.0,0.0,53.0,IND,4,2015
2892,JAC,,,,,,1.0,0.0,1.0,0.0,0.0,IND,,,,,,,,,,,,,,,J.Robinson,JAC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,2.0,IND,4,2015
2893,JAC,,,,,,,,,,,IND,,,,,,,,,,,,,,,C.Fleener,JAC,,,,,,,,,,,,,,,,,,28.0,2.0,9.0,1.0,0.0,0.0,83.0,,,,,,,,IND,4,2015
2894,JAC,,,,,,,,,,,IND,,,,,,,,,,,,,,,T.Hilton,JAC,,,,,,,,,,,,,,,,,,17.0,0.0,7.0,0.0,0.0,0.0,67.0,,,,,,,,IND,4,2015
2895,JAC,,,,,,,,,,,IND,,,,,,,,,,,,,,,D.Moncrief,JAC,,,,,,,,,,,,,,,,,,21.0,0.0,6.0,0.0,0.0,0.0,75.0,,,,,,,,IND,4,2015
2896,JAC,,,,,,,,,,,IND,,,,,,,,,,30.0,32.0,0.0,2.0,0.0,G.Whalen,JAC,,,,,,,,,,,,,8.0,10.0,0.0,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,16.0,,,,,,,,IND,4,2015
2897,JAC,,,,,,0.0,1.0,0.0,1.0,0.0,IND,,,,,,,,,,,,,,,H.Thornton,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2898,JAC,,,,,,,,,,,IND,3.0,3.0,54.0,9.0,1.0,0.0,1.0,0.0,1.0,,,,,,A.Vinatieri,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2899,JAC,,,,,,,,,,,IND,,,,,,,,,,,,,,,P.McAfee,JAC,,,,,,,,45.0,2.0,57.0,6.0,287.0,,,,,,,,,,,,,,,,,,,,IND,4,2015
2900,JAC,0.0,0.0,0.0,0.0,1.0,,,,,,IND,,,,,,,,,,,,,,,C.Geathers,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2901,JAC,4.0,0.0,0.0,0.0,2.0,,,,,,IND,,,,,,,,,,,,,,,H.Anderson,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2902,JAC,5.0,0.0,0.0,0.0,3.0,,,,,,IND,,,,,,,,,,,,,,,M.Adams,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2903,JAC,0.0,0.0,0.0,1.0,2.0,,,,,,IND,,,,,,,,,,,,,,,K.Langford,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2904,JAC,2.0,0.0,0.0,0.0,4.0,,,,,,IND,,,,,,,,,,,,,,,J.McNary,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2905,JAC,1.0,0.0,0.0,0.0,2.0,,,,,,IND,,,,,,,,,,,,,,,V.Davis,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2906,JAC,7.0,0.0,0.0,0.0,10.0,,,,,,IND,,,,,,,,,,,,,,,D.Jackson,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2907,JAC,2.0,0.0,0.0,0.0,0.0,,,,,,IND,,,,,,,,,,,,,,,D.Parry,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2908,JAC,3.0,1.0,0.0,0.0,6.0,,,,,,IND,,,,,,,,,,,,,,,D.Butler,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2909,JAC,1.0,0.0,0.0,0.0,0.0,,,,,,IND,,,,,,,,,,,,,,,E.Walden,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2910,JAC,1.0,0.0,0.0,0.0,1.0,,,,,,IND,,,,,,,,,,,,,,,Z.Kerr,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2911,JAC,0.0,0.0,0.0,0.0,1.0,,,,,,IND,,,,,,,,,,,,,,,J.Freeman,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2912,JAC,1.0,0.0,0.0,0.0,1.0,,,,,,IND,,,,,,,,,,,,,,,T.Cole,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2913,JAC,0.0,0.0,0.0,0.0,5.0,,,,,,IND,,,,,,,,,,,,,,,D.Lowery,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2914,JAC,2.0,0.0,0.0,0.0,0.0,,,,,,IND,,,,,,,,,,,,,,,J.Newsome,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2915,JAC,1.0,0.0,0.0,0.0,1.0,,,,,,IND,,,,,,,,,,,,,,,B.Werner,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,4,2015
2916,JAC,,,,,,0.0,1.0,1.0,1.0,-15.0,IND,,,,,,,,,,,,,,,B.Bortles,IND,50.0,28.0,0.0,1.0,0.0,0.0,298.0,,,,,,,,,,,,,,,,,,4.0,14.0,0.0,0.0,0.0,0.0,31.0,JAC,4,2015
2917,JAC,,,,,,,,,,,IND,,,,,,,,,,,,,,,T.Gerhart,IND,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.0,0.0,0.0,0.0,0.0,-2.0,JAC,4,2015
2918,JAC,,,,,,,,,,,IND,,,,,,,,,,,,,,,T.Yeldon,IND,,,,,,,,,,,,,,,,,,5.0,0.0,2.0,0.0,0.0,0.0,4.0,22.0,36.0,0.0,0.0,0.0,0.0,105.0,JAC,4,2015
2919,JAC,,,,,,,,,,,IND,,,,,,,,,,,,,,,T.Washington,IND,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,0.0,0.0,0.0,8.0,JAC,4,2015
2920,JAC,,,,,,0.0,0.0,1.0,0.0,0.0,IND,,,,,,,,,,,,,,,A.Hurns,IND,,,,,,,,,,,,,,,,,,26.0,8.0,11.0,1.0,0.0,0.0,116.0,,,,,,,,JAC,4,2015
2921,JAC,,,,,,,,,,,IND,,,,,,,,,,,,,,,M.Lewis,IND,,,,,,,,,,,,,,,,,,13.0,0.0,5.0,0.0,0.0,0.0,40.0,,,,,,,,JAC,4,2015
2922,JAC,,,,,,,,,,,IND,,,,,,,,,,,,,,,C.Harbor,IND,,,,,,,,,,,,,,,,,,21.0,0.0,4.0,0.0,0.0,0.0,31.0,,,,,,,,JAC,4,2015
2923,JAC,,,,,,,,,,,IND,,,,,,,,,,,,,,,A.Robinson,IND,,,,,,,,,,,,,,,,,,48.0,0.0,4.0,0.0,0.0,0.0,80.0,,,,,,,,JAC,4,2015
2924,JAC,,,,,,,,,,,IND,,,,,,,,,,,,,,,B.Walters,IND,,,,,,,,,,,,,5.0,14.0,0.0,3.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,27.0,,,,,,,,JAC,4,2015
2925,JAC,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,IND,,,,,,,,,,,,,,,J.Cyprien,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2926,JAC,,,,,,0.0,0.0,0.0,1.0,0.0,IND,,,,,,,,,,,,,,,A.Jones,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2927,JAC,,,,,,0.0,0.0,1.0,0.0,0.0,IND,,,,,,,,,,,,,,,N.Marshall,IND,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,JAC,4,2015
2928,JAC,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,IND,,,,,,,,,,,,,,,D.McCray,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2929,JAC,,,,,,,,,,,IND,4.0,2.0,32.0,6.0,1.0,0.0,1.0,0.0,1.0,,,,,,J.Myers,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2930,JAC,,,,,,,,,,,IND,,,,,,,,,,,,,,,B.Anger,IND,,,,,,,,36.0,5.0,47.0,8.0,307.0,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2931,JAC,0.0,0.0,0.0,0.0,3.0,,,,,,IND,,,,,,,,,,,,,,,D.House,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2932,JAC,1.0,0.0,0.0,0.0,1.0,,,,,,IND,,,,,,,,,,,,,,,R.Miller,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2933,JAC,1.0,0.0,0.0,0.0,0.0,,,,,,IND,,,,,,,,,,,,,,,C.Clemons,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2934,JAC,1.0,1.0,0.0,0.0,3.0,,,,,,IND,,,,,,,,,,,,,,,D.Skuta,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2935,JAC,1.0,0.0,0.0,0.0,4.0,,,,,,IND,,,,,,,,,,,,,,,P.Posluszny,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2936,JAC,3.0,0.0,0.0,0.0,1.0,,,,,,IND,,,,,,,,,,,,,,,J.Sample,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2937,JAC,1.0,0.0,0.0,0.0,1.0,,,,,,IND,,,,,,,,,,,,,,,D.Gratz,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2938,JAC,2.0,0.0,0.0,0.0,0.0,,,,,,IND,,,,,,,,,,,,,,,T.Armbrister,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2939,JAC,1.0,0.0,0.0,0.0,0.0,,,,,,IND,,,,,,,,,,,,,,,P.Thompson,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2940,JAC,4.0,0.0,0.0,0.5,5.0,,,,,,IND,,,,,,,,,,,,,,,T.Smith,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2941,JAC,1.0,0.0,0.0,0.0,1.0,,,,,,IND,,,,,,,,,,,,,,,T.Alualu,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2942,JAC,3.0,1.0,0.0,0.0,2.0,,,,,,IND,,,,,,,,,,,,,,,J.Evans,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2943,JAC,1.0,1.0,0.0,1.5,1.0,,,,,,IND,,,,,,,,,,,,,,,R.Davis,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2944,JAC,1.0,0.0,0.0,0.0,0.0,,,,,,IND,,,,,,,,,,,,,,,J.Odrick,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2945,JAC,1.0,0.0,0.0,1.0,5.0,,,,,,IND,,,,,,,,,,,,,,,A.Colvin,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,4,2015
2946,PHI,,,,,,0.0,1.0,1.0,1.0,0.0,WAS,,,,,,,,,,,,,,,K.Cousins,PHI,46.0,31.0,0.0,1.0,0.0,0.0,290.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,WAS,4,2015
2947,PHI,,,,,,,,,,,WAS,,,,,,,,,,,,,,,M.Jones,PHI,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,0.0,0.0,0.0,11.0,WAS,4,2015
2948,PHI,,,,,,,,,,,WAS,,,,,,,,,,,,,,,D.Young,PHI,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,4,2015
2949,PHI,,,,,,,,,,,WAS,,,,,,,,,,,,,,,A.Morris,PHI,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,3.0,17.0,16.0,0.0,0.0,0.0,0.0,62.0,WAS,4,2015
2950,PHI,,,,,,,,,,,WAS,,,,,,,,,,,,,,,C.Thompson,PHI,,,,,,,,,,,,,,,,,,19.0,0.0,2.0,0.0,0.0,0.0,24.0,6.0,42.0,0.0,0.0,0.0,0.0,53.0,WAS,4,2015
2951,PHI,,,,,,,,,,,WAS,,,,,,,,,,22.0,22.0,0.0,1.0,0.0,R.Ross,PHI,,,,,,,,,,,,,,,,,,43.0,0.0,1.0,0.0,0.0,0.0,43.0,,,,,,,,WAS,4,2015
